order_id,order_timestamp,order_details_id,pizza_id,quantity
5369,2023-04-02 12:09:12,11811,five_cheese_s,1
5369,2023-04-02 12:09:12,11812,hawaiian_l,2
5369,2023-04-02 12:09:12,11813,super_supreme_l,1
5370,2023-04-02 12:12:15,11814,hawaiian_m,1
5371,2023-04-02 12:32:07,11815,classic_dlx_m,1
5371,2023-04-02 12:32:07,11816,thai_ckn_l,1
5372,2023-04-02 12:38:11,11817,green_garden_s,1
5372,2023-04-02 12:38:11,11818,pepperoni_m,1
5373,2023-04-02 13:00:19,11819,hawaiian_m,1
5374,2023-04-02 13:45:56,11820,pepperoni_l,2
5375,2023-04-02 13:50:34,11821,thai_ckn_l,1
5376,2023-04-02 13:54:15,11822,bbq_ckn_l,1
5377,2023-04-02 13:58:37,11823,pepperoni_l,1
5378,2023-04-02 14:06:28,11824,bbq_ckn_m,1
5378,2023-04-02 14:06:28,11825,big_meat_l,1
5378,2023-04-02 14:06:28,11826,classic_dlx_l,1
5378,2023-04-02 14:06:28,11827,classic_dlx_m,1
5378,2023-04-02 14:06:28,11828,five_cheese_l,1
5378,2023-04-02 14:06:28,11829,green_garden_s,1
5378,2023-04-02 14:06:28,11830,hawaiian_l,1
5378,2023-04-02 14:06:28,11831,hawaiian_m,1
5378,2023-04-02 14:06:28,11832,potato_l,1
5378,2023-04-02 14:06:28,11833,potato_m,1
5378,2023-04-02 14:06:28,11834,super_supreme_l,1
5379,2023-04-02 14:15:37,11835,thai_ckn_l,1
5380,2023-04-02 14:40:49,11836,classic_dlx_l,1
5381,2023-04-02 14:48:09,11837,potato_m,1
5382,2023-04-02 15:01:24,11838,pepperoni_s,1
5383,2023-04-02 15:08:01,11839,potato_m,1
5384,2023-04-02 15:11:52,11840,big_meat_s,1
5384,2023-04-02 15:11:52,11841,potato_l,1
5385,2023-04-02 15:39:45,11842,five_cheese_l,1
5386,2023-04-02 15:59:36,11843,big_meat_s,1
5386,2023-04-02 15:59:36,11844,green_garden_m,1
5386,2023-04-02 15:59:36,11845,hawaiian_l,2
5386,2023-04-02 15:59:36,11846,pepperoni_m,1
5386,2023-04-02 15:59:36,11847,pepperoni_s,1
5386,2023-04-02 15:59:36,11848,thai_ckn_l,1
5387,2023-04-02 16:10:29,11849,hawaiian_m,1
5387,2023-04-02 16:10:29,11850,super_supreme_l,1
5388,2023-04-02 16:10:38,11851,classic_dlx_s,1
5388,2023-04-02 16:10:38,11852,green_garden_s,1
5389,2023-04-02 16:17:59,11853,hawaiian_m,2
5389,2023-04-02 16:17:59,11854,spin_pesto_s,1
5389,2023-04-02 16:17:59,11855,thai_ckn_l,1
5390,2023-04-02 16:23:18,11856,hawaiian_s,1
5391,2023-04-02 16:50:51,11857,big_meat_s,1
5391,2023-04-02 16:50:51,11858,classic_dlx_l,1
5391,2023-04-02 16:50:51,11859,classic_dlx_m,1
5391,2023-04-02 16:50:51,11860,classic_dlx_s,1
5392,2023-04-02 16:50:56,11861,green_garden_m,1
5393,2023-04-02 16:58:46,11862,prsc_rucola_s,1
5394,2023-04-02 16:59:08,11863,classic_dlx_m,1
5394,2023-04-02 16:59:08,11864,pepperoni_s,1
5394,2023-04-02 16:59:08,11865,thai_ckn_s,1
5395,2023-04-02 17:02:33,11866,classic_dlx_m,1
5396,2023-04-02 17:40:52,11867,hawaiian_s,1
5396,2023-04-02 17:40:52,11868,potato_m,1
5397,2023-04-02 17:43:56,11869,five_cheese_l,1
5397,2023-04-02 17:43:56,11870,pepperoni_s,1
5397,2023-04-02 17:43:56,11871,potato_l,1
5397,2023-04-02 17:43:56,11872,thai_ckn_l,1
5398,2023-04-02 17:44:17,11873,pepperoni_l,3
5399,2023-04-02 17:47:22,11874,classic_dlx_s,1
5399,2023-04-02 17:47:22,11875,pepperoni_l,1
5399,2023-04-02 17:47:22,11876,spin_pesto_m,1
5399,2023-04-02 17:47:22,11877,super_supreme_l,1
5400,2023-04-02 18:33:39,11878,green_garden_m,1
5400,2023-04-02 18:33:39,11879,pepperoni_s,1
5401,2023-04-02 18:37:13,11880,potato_m,1
5402,2023-04-02 18:42:15,11881,potato_l,1
5403,2023-04-02 18:52:20,11882,classic_dlx_s,1
5403,2023-04-02 18:52:20,11883,spin_pesto_m,1
5404,2023-04-02 18:53:49,11884,thai_ckn_m,1
5405,2023-04-02 19:05:13,11885,bulgogi_l,1
5405,2023-04-02 19:05:13,11886,bulgogi_s,1
5405,2023-04-02 19:05:13,11887,green_garden_m,1
5405,2023-04-02 19:05:13,11888,prsc_rucola_s,1
5406,2023-04-02 19:05:52,11889,big_meat_m,1
5407,2023-04-02 19:09:56,11890,hawaiian_m,1
5408,2023-04-02 19:17:09,11891,hawaiian_s,1
5408,2023-04-02 19:17:09,11892,super_supreme_l,1
5409,2023-04-02 19:23:01,11893,hawaiian_s,1
5409,2023-04-02 19:23:01,11894,thai_ckn_s,1
5410,2023-04-02 19:23:31,11895,hawaiian_m,1
5411,2023-04-02 19:43:26,11896,classic_dlx_s,1
5412,2023-04-02 19:53:21,11897,prsc_rucola_m,1
5413,2023-04-02 19:56:06,11898,bulgogi_s,2
5414,2023-04-02 20:03:49,11899,bulgogi_m,1
5414,2023-04-02 20:03:49,11900,thai_ckn_s,1
5415,2023-04-02 20:26:29,11901,prsc_rucola_l,1
5415,2023-04-02 20:26:29,11902,thai_ckn_l,1
5416,2023-04-02 20:29:18,11903,big_meat_l,1
5417,2023-04-02 22:27:29,11904,five_cheese_s,1
5417,2023-04-02 22:27:29,11905,green_garden_l,1
5418,2023-04-03 10:50:46,11906,potato_l,1
5419,2023-04-03 11:15:48,11907,five_cheese_l,1
5419,2023-04-03 11:15:48,11908,spin_pesto_s,1
5420,2023-04-03 11:25:41,11909,bbq_ckn_l,1
5420,2023-04-03 11:25:41,11910,green_garden_m,1
5420,2023-04-03 11:25:41,11911,thai_ckn_l,1
5421,2023-04-03 11:42:06,11912,spin_pesto_s,1
5422,2023-04-03 11:52:18,11913,green_garden_s,1
5422,2023-04-03 11:52:18,11914,potato_l,1
5423,2023-04-03 12:12:58,11915,pepperoni_l,1
5423,2023-04-03 12:12:58,11916,pepperoni_m,1
5423,2023-04-03 12:12:58,11917,prsc_rucola_m,1
5424,2023-04-03 12:16:02,11918,big_meat_m,1
5424,2023-04-03 12:16:02,11919,super_supreme_l,1
5425,2023-04-03 12:18:47,11920,potato_s,1
5426,2023-04-03 12:30:24,11921,hawaiian_m,1
5426,2023-04-03 12:30:24,11922,potato_l,1
5426,2023-04-03 12:30:24,11923,spin_pesto_s,1
5427,2023-04-03 12:36:09,11924,five_cheese_l,1
5427,2023-04-03 12:36:09,11925,potato_s,1
5428,2023-04-03 12:37:26,11926,hawaiian_l,1
5429,2023-04-03 12:44:10,11927,five_cheese_l,1
5429,2023-04-03 12:44:10,11928,hawaiian_m,1
5429,2023-04-03 12:44:10,11929,thai_ckn_s,1
5430,2023-04-03 12:52:24,11930,super_supreme_m,1
5431,2023-04-03 12:57:03,11931,bulgogi_m,1
5431,2023-04-03 12:57:03,11932,five_cheese_l,1
5431,2023-04-03 12:57:03,11933,hawaiian_l,1
5431,2023-04-03 12:57:03,11934,pepperoni_s,1
5432,2023-04-03 13:09:48,11935,green_garden_s,1
5432,2023-04-03 13:09:48,11936,spin_pesto_s,1
5433,2023-04-03 13:20:55,11937,bbq_ckn_m,1
5434,2023-04-03 13:23:38,11938,five_cheese_l,1
5435,2023-04-03 13:24:35,11939,bbq_ckn_m,1
5435,2023-04-03 13:24:35,11940,classic_dlx_s,1
5435,2023-04-03 13:24:35,11941,thai_ckn_s,1
5436,2023-04-03 13:29:48,11942,classic_dlx_s,1
5437,2023-04-03 13:53:43,11943,five_cheese_l,1
5438,2023-04-03 14:17:09,11944,hawaiian_m,1
5439,2023-04-03 14:27:07,11945,five_cheese_l,1
5439,2023-04-03 14:27:07,11946,five_cheese_s,1
5439,2023-04-03 14:27:07,11947,spin_pesto_m,1
5440,2023-04-03 15:05:00,11948,super_supreme_l,1
5441,2023-04-03 15:12:32,11949,bbq_ckn_l,2
5441,2023-04-03 15:12:32,11950,big_meat_l,1
5441,2023-04-03 15:12:32,11951,bulgogi_l,1
5441,2023-04-03 15:12:32,11952,classic_dlx_s,1
5441,2023-04-03 15:12:32,11953,hawaiian_m,2
5441,2023-04-03 15:12:32,11954,hawaiian_s,1
5441,2023-04-03 15:12:32,11955,pepperoni_l,1
5441,2023-04-03 15:12:32,11956,pepperoni_s,1
5441,2023-04-03 15:12:32,11957,thai_ckn_l,3
5442,2023-04-03 15:23:57,11958,thai_ckn_l,1
5443,2023-04-03 15:39:12,11959,five_cheese_l,1
5444,2023-04-03 15:41:35,11960,spin_pesto_m,1
5445,2023-04-03 15:55:42,11961,classic_dlx_l,1
5446,2023-04-03 16:00:53,11962,classic_dlx_l,1
5446,2023-04-03 16:00:53,11963,thai_ckn_l,1
5447,2023-04-03 16:17:55,11964,five_cheese_l,1
5447,2023-04-03 16:17:55,11965,spin_pesto_l,1
5448,2023-04-03 16:18:59,11966,bbq_ckn_m,1
5448,2023-04-03 16:18:59,11967,hawaiian_l,1
5448,2023-04-03 16:18:59,11968,pepperoni_m,1
5449,2023-04-03 16:41:21,11969,big_meat_l,1
5449,2023-04-03 16:41:21,11970,five_cheese_m,1
5450,2023-04-03 16:44:53,11971,big_meat_s,1
5450,2023-04-03 16:44:53,11972,bulgogi_l,1
5450,2023-04-03 16:44:53,11973,hawaiian_s,1
5450,2023-04-03 16:44:53,11974,potato_m,1
5451,2023-04-03 16:52:59,11975,five_cheese_s,1
5451,2023-04-03 16:52:59,11976,hawaiian_s,1
5451,2023-04-03 16:52:59,11977,thai_ckn_m,1
5452,2023-04-03 16:56:04,11978,bulgogi_l,1
5452,2023-04-03 16:56:04,11979,bulgogi_m,3
5452,2023-04-03 16:56:04,11980,bulgogi_s,1
5452,2023-04-03 16:56:04,11981,classic_dlx_l,2
5452,2023-04-03 16:56:04,11982,green_garden_s,1
5452,2023-04-03 16:56:04,11983,hawaiian_l,3
5452,2023-04-03 16:56:04,11984,hawaiian_s,2
5452,2023-04-03 16:56:04,11985,pepperoni_l,1
5452,2023-04-03 16:56:04,11986,thai_ckn_s,1
5453,2023-04-03 17:01:37,11987,green_garden_m,1
5454,2023-04-03 17:09:36,11988,super_supreme_l,1
5455,2023-04-03 17:11:39,11989,thai_ckn_s,1
5456,2023-04-03 17:34:44,11990,hawaiian_m,1
5457,2023-04-03 17:49:12,11991,green_garden_s,1
5457,2023-04-03 17:49:12,11992,super_supreme_s,1
5458,2023-04-03 18:03:19,11993,thai_ckn_s,1
5459,2023-04-03 18:08:42,11994,bbq_ckn_l,1
5459,2023-04-03 18:08:42,11995,classic_dlx_l,1
5459,2023-04-03 18:08:42,11996,pepperoni_m,1
5459,2023-04-03 18:08:42,11997,super_supreme_l,1
5460,2023-04-03 18:17:13,11998,bbq_ckn_m,1
5461,2023-04-03 18:18:27,11999,big_meat_m,1
5461,2023-04-03 18:18:27,12000,classic_dlx_m,1
5461,2023-04-03 18:18:27,12001,green_garden_l,1
5461,2023-04-03 18:18:27,12002,spin_pesto_l,1
5462,2023-04-03 18:22:03,12003,pepperoni_s,1
5462,2023-04-03 18:22:03,12004,potato_s,1
5463,2023-04-03 18:36:47,12005,pepperoni_l,1
5463,2023-04-03 18:36:47,12006,potato_l,1
5464,2023-04-03 18:45:13,12007,pepperoni_l,1
5465,2023-04-03 18:50:34,12008,hawaiian_l,1
5465,2023-04-03 18:50:34,12009,hawaiian_s,1
5465,2023-04-03 18:50:34,12010,thai_ckn_l,1
5466,2023-04-03 19:10:56,12011,bbq_ckn_m,1
5466,2023-04-03 19:10:56,12012,big_meat_l,1
5466,2023-04-03 19:10:56,12013,bulgogi_m,1
5466,2023-04-03 19:10:56,12014,spin_pesto_m,1
5467,2023-04-03 19:30:56,12015,classic_dlx_s,1
5467,2023-04-03 19:30:56,12016,five_cheese_s,1
5467,2023-04-03 19:30:56,12017,pepperoni_s,1
5468,2023-04-03 19:41:51,12018,bulgogi_m,1
5468,2023-04-03 19:41:51,12019,thai_ckn_l,1
5469,2023-04-03 20:08:49,12020,classic_dlx_m,1
5469,2023-04-03 20:08:49,12021,super_supreme_m,1
5469,2023-04-03 20:08:49,12022,thai_ckn_s,1
5470,2023-04-03 20:10:10,12023,big_meat_s,1
5470,2023-04-03 20:10:10,12024,bulgogi_m,1
5470,2023-04-03 20:10:10,12025,pepperoni_m,1
5470,2023-04-03 20:10:10,12026,super_supreme_l,1
5471,2023-04-03 20:17:59,12027,five_cheese_l,1
5471,2023-04-03 20:17:59,12028,potato_s,1
5472,2023-04-03 21:04:56,12029,bbq_ckn_m,1
5472,2023-04-03 21:04:56,12030,potato_l,1
5473,2023-04-03 21:15:23,12031,big_meat_l,1
5473,2023-04-03 21:15:23,12032,hawaiian_l,1
5473,2023-04-03 21:15:23,12033,pepperoni_l,1
5473,2023-04-03 21:15:23,12034,potato_s,1
5474,2023-04-03 21:15:27,12035,hawaiian_m,1
5475,2023-04-03 21:16:48,12036,green_garden_m,1
5476,2023-04-03 21:34:09,12037,hawaiian_l,1
5477,2023-04-03 21:35:15,12038,green_garden_s,1
5477,2023-04-03 21:35:15,12039,hawaiian_l,1
5477,2023-04-03 21:35:15,12040,thai_ckn_l,1
5477,2023-04-03 21:35:15,12041,thai_ckn_s,1
5478,2023-04-03 21:44:36,12042,bbq_ckn_l,2
5479,2023-04-03 21:53:36,12043,bbq_ckn_m,1
5479,2023-04-03 21:53:36,12044,potato_m,1
5479,2023-04-03 21:53:36,12045,super_supreme_s,1
5480,2023-04-04 11:22:20,12046,big_meat_s,1
5481,2023-04-04 12:00:51,12047,bbq_ckn_s,1
5481,2023-04-04 12:00:51,12048,big_meat_l,1
5481,2023-04-04 12:00:51,12049,potato_m,1
5481,2023-04-04 12:00:51,12050,super_supreme_s,1
5482,2023-04-04 12:02:45,12051,classic_dlx_m,1
5482,2023-04-04 12:02:45,12052,hawaiian_l,1
5482,2023-04-04 12:02:45,12053,super_supreme_s,1
5483,2023-04-04 12:06:28,12054,potato_l,1
5483,2023-04-04 12:06:28,12055,potato_s,1
5484,2023-04-04 12:24:23,12056,classic_dlx_s,1
5484,2023-04-04 12:24:23,12057,five_cheese_l,1
5484,2023-04-04 12:24:23,12058,prsc_rucola_l,1
5485,2023-04-04 12:33:13,12059,green_garden_m,1
5485,2023-04-04 12:33:13,12060,hawaiian_s,1
5486,2023-04-04 12:48:46,12061,classic_dlx_l,1
5486,2023-04-04 12:48:46,12062,five_cheese_l,1
5487,2023-04-04 12:59:45,12063,classic_dlx_s,1
5487,2023-04-04 12:59:45,12064,green_garden_l,1
5487,2023-04-04 12:59:45,12065,potato_m,1
5487,2023-04-04 12:59:45,12066,thai_ckn_m,1
5488,2023-04-04 13:04:13,12067,classic_dlx_l,1
5488,2023-04-04 13:04:13,12068,thai_ckn_l,1
5489,2023-04-04 13:11:16,12069,big_meat_m,1
5490,2023-04-04 13:19:18,12070,thai_ckn_l,1
5491,2023-04-04 13:22:56,12071,hawaiian_l,1
5492,2023-04-04 13:29:47,12072,potato_m,1
5492,2023-04-04 13:29:47,12073,spin_pesto_l,1
5493,2023-04-04 13:35:58,12074,pepperoni_s,1
5494,2023-04-04 13:41:03,12075,pepperoni_l,1
5494,2023-04-04 13:41:03,12076,thai_ckn_s,1
5495,2023-04-04 13:41:15,12077,hawaiian_l,1
5496,2023-04-04 13:44:52,12078,super_supreme_s,1
5497,2023-04-04 13:50:17,12079,hawaiian_s,1
5498,2023-04-04 13:51:47,12080,big_meat_s,1
5498,2023-04-04 13:51:47,12081,bulgogi_l,1
5499,2023-04-04 14:23:57,12082,potato_l,1
5500,2023-04-04 14:48:27,12083,big_meat_m,1
5500,2023-04-04 14:48:27,12084,five_cheese_m,1
5500,2023-04-04 14:48:27,12085,green_garden_m,1
5500,2023-04-04 14:48:27,12086,hawaiian_l,1
5501,2023-04-04 14:48:47,12087,hawaiian_s,1
5502,2023-04-04 14:50:38,12088,hawaiian_m,1
5503,2023-04-04 14:51:37,12089,big_meat_s,1
5503,2023-04-04 14:51:37,12090,green_garden_l,1
5503,2023-04-04 14:51:37,12091,potato_m,1
5504,2023-04-04 15:16:44,12092,pepperoni_m,1
5505,2023-04-04 15:29:36,12093,hawaiian_s,1
5506,2023-04-04 15:31:09,12094,super_supreme_m,1
5507,2023-04-04 15:32:39,12095,five_cheese_l,1
5508,2023-04-04 15:34:31,12096,bbq_ckn_s,1
5508,2023-04-04 15:34:31,12097,classic_dlx_m,1
5508,2023-04-04 15:34:31,12098,super_supreme_m,1
5509,2023-04-04 16:06:36,12099,thai_ckn_l,1
5510,2023-04-04 16:12:55,12100,hawaiian_l,1
5511,2023-04-04 16:21:00,12101,thai_ckn_m,1
5512,2023-04-04 16:24:16,12102,bbq_ckn_s,1
5512,2023-04-04 16:24:16,12103,big_meat_s,1
5512,2023-04-04 16:24:16,12104,pepperoni_m,1
5512,2023-04-04 16:24:16,12105,super_supreme_s,1
5512,2023-04-04 16:24:16,12106,thai_ckn_l,1
5513,2023-04-04 17:17:38,12107,bulgogi_m,1
5513,2023-04-04 17:17:38,12108,bulgogi_s,1
5513,2023-04-04 17:17:38,12109,classic_dlx_m,1
5513,2023-04-04 17:17:38,12110,classic_dlx_s,1
5513,2023-04-04 17:17:38,12111,five_cheese_l,1
5513,2023-04-04 17:17:38,12112,green_garden_l,1
5513,2023-04-04 17:17:38,12113,green_garden_s,1
5513,2023-04-04 17:17:38,12114,hawaiian_l,1
5513,2023-04-04 17:17:38,12115,hawaiian_m,1
5513,2023-04-04 17:17:38,12116,hawaiian_s,1
5513,2023-04-04 17:17:38,12117,potato_l,1
5513,2023-04-04 17:17:38,12118,spin_pesto_s,1
5513,2023-04-04 17:17:38,12119,thai_ckn_m,2
5514,2023-04-04 17:19:08,12120,classic_dlx_m,1
5515,2023-04-04 17:22:40,12121,bulgogi_l,1
5515,2023-04-04 17:22:40,12122,hawaiian_s,1
5515,2023-04-04 17:22:40,12123,pepperoni_l,1
5516,2023-04-04 17:30:29,12124,hawaiian_l,1
5516,2023-04-04 17:30:29,12125,pepperoni_l,1
5516,2023-04-04 17:30:29,12126,thai_ckn_s,1
5517,2023-04-04 17:30:58,12127,big_meat_s,1
5518,2023-04-04 17:33:17,12128,big_meat_s,1
5518,2023-04-04 17:33:17,12129,hawaiian_m,1
5519,2023-04-04 17:37:44,12130,hawaiian_l,1
5520,2023-04-04 17:42:09,12131,pepperoni_l,1
5520,2023-04-04 17:42:09,12132,potato_l,1
5521,2023-04-04 17:54:10,12133,pepperoni_m,1
5522,2023-04-04 18:04:00,12134,classic_dlx_m,1
5523,2023-04-04 18:04:35,12135,prsc_rucola_m,1
5524,2023-04-04 18:40:10,12136,big_meat_s,1
5524,2023-04-04 18:40:10,12137,bulgogi_m,1
5524,2023-04-04 18:40:10,12138,hawaiian_l,1
5524,2023-04-04 18:40:10,12139,hawaiian_m,1
5524,2023-04-04 18:40:10,12140,potato_m,1
5524,2023-04-04 18:40:10,12141,super_supreme_l,2
5524,2023-04-04 18:40:10,12142,thai_ckn_l,1
5524,2023-04-04 18:40:10,12143,thai_ckn_s,1
5525,2023-04-04 18:50:19,12144,bulgogi_m,1
5525,2023-04-04 18:50:19,12145,hawaiian_s,1
5526,2023-04-04 18:51:00,12146,classic_dlx_s,1
5526,2023-04-04 18:51:00,12147,hawaiian_m,1
5526,2023-04-04 18:51:00,12148,hawaiian_s,1
5526,2023-04-04 18:51:00,12149,pepperoni_m,1
5527,2023-04-04 18:52:00,12150,big_meat_s,1
5527,2023-04-04 18:52:00,12151,classic_dlx_s,1
5527,2023-04-04 18:52:00,12152,five_cheese_m,1
5527,2023-04-04 18:52:00,12153,super_supreme_m,1
5528,2023-04-04 18:55:22,12154,classic_dlx_m,1
5529,2023-04-04 19:07:27,12155,big_meat_m,1
5530,2023-04-04 19:13:16,12156,pepperoni_s,1
5531,2023-04-04 19:15:48,12157,bbq_ckn_l,1
5532,2023-04-04 19:40:42,12158,pepperoni_m,2
5532,2023-04-04 19:40:42,12159,super_supreme_m,1
5532,2023-04-04 19:40:42,12160,thai_ckn_s,1
5533,2023-04-04 19:59:23,12161,super_supreme_m,1
5534,2023-04-04 20:15:58,12162,bulgogi_l,1
5534,2023-04-04 20:15:58,12163,five_cheese_l,1
5535,2023-04-04 20:16:14,12164,bbq_ckn_s,1
5535,2023-04-04 20:16:14,12165,classic_dlx_m,1
5536,2023-04-04 20:31:48,12166,potato_m,1
5537,2023-04-04 21:01:41,12167,classic_dlx_s,1
5538,2023-04-04 21:58:06,12168,hawaiian_s,1
5538,2023-04-04 21:58:06,12169,super_supreme_s,1
5539,2023-04-04 21:58:47,12170,bbq_ckn_m,1
5539,2023-04-04 21:58:47,12171,thai_ckn_l,1
5540,2023-04-04 22:05:04,12172,five_cheese_l,1
5540,2023-04-04 22:05:04,12173,pepperoni_l,1
5540,2023-04-04 22:05:04,12174,prsc_rucola_l,1
5540,2023-04-04 22:05:04,12175,thai_ckn_l,1
5541,2023-04-04 22:15:48,12176,five_cheese_s,1
5541,2023-04-04 22:15:48,12177,green_garden_s,1
5541,2023-04-04 22:15:48,12178,thai_ckn_l,1
5542,2023-04-05 11:17:06,12179,green_garden_s,1
5542,2023-04-05 11:17:06,12180,hawaiian_l,1
5542,2023-04-05 11:17:06,12181,pepperoni_m,1
5542,2023-04-05 11:17:06,12182,spin_pesto_l,1
5543,2023-04-05 11:42:11,12183,bbq_ckn_l,2
5543,2023-04-05 11:42:11,12184,five_cheese_m,1
5544,2023-04-05 11:48:13,12185,classic_dlx_m,1
5544,2023-04-05 11:48:13,12186,five_cheese_l,1
5544,2023-04-05 11:48:13,12187,green_garden_l,1
5544,2023-04-05 11:48:13,12188,pepperoni_s,1
5545,2023-04-05 12:07:01,12189,super_supreme_l,1
5546,2023-04-05 12:09:13,12190,classic_dlx_s,1
5546,2023-04-05 12:09:13,12191,pepperoni_m,1
5546,2023-04-05 12:09:13,12192,super_supreme_m,1
5546,2023-04-05 12:09:13,12193,thai_ckn_s,1
5547,2023-04-05 12:13:26,12194,super_supreme_m,1
5547,2023-04-05 12:13:26,12195,thai_ckn_m,1
5548,2023-04-05 12:17:20,12196,hawaiian_l,2
5548,2023-04-05 12:17:20,12197,pepperoni_m,1
5548,2023-04-05 12:17:20,12198,thai_ckn_l,1
5549,2023-04-05 12:32:00,12199,hawaiian_l,1
5550,2023-04-05 12:35:05,12200,bulgogi_m,1
5551,2023-04-05 12:40:08,12201,big_meat_m,1
5551,2023-04-05 12:40:08,12202,hawaiian_l,1
5552,2023-04-05 12:46:09,12203,super_supreme_l,1
5552,2023-04-05 12:46:09,12204,super_supreme_s,1
5553,2023-04-05 12:46:11,12205,hawaiian_m,1
5554,2023-04-05 12:49:09,12206,classic_dlx_s,1
5554,2023-04-05 12:49:09,12207,hawaiian_l,2
5554,2023-04-05 12:49:09,12208,hawaiian_s,1
5555,2023-04-05 12:55:14,12209,bbq_ckn_l,1
5555,2023-04-05 12:55:14,12210,classic_dlx_m,1
5555,2023-04-05 12:55:14,12211,green_garden_s,1
5556,2023-04-05 12:57:30,12212,bulgogi_l,1
5556,2023-04-05 12:57:30,12213,bulgogi_m,1
5557,2023-04-05 12:57:44,12214,big_meat_l,2
5558,2023-04-05 12:59:48,12215,bbq_ckn_m,1
5558,2023-04-05 12:59:48,12216,hawaiian_m,1
5558,2023-04-05 12:59:48,12217,thai_ckn_l,1
5559,2023-04-05 13:12:00,12218,potato_s,1
5559,2023-04-05 13:12:00,12219,prsc_rucola_s,1
5560,2023-04-05 13:32:58,12220,five_cheese_l,1
5560,2023-04-05 13:32:58,12221,hawaiian_l,1
5560,2023-04-05 13:32:58,12222,hawaiian_s,1
5560,2023-04-05 13:32:58,12223,potato_m,1
5561,2023-04-05 13:35:10,12224,big_meat_m,1
5561,2023-04-05 13:35:10,12225,hawaiian_m,1
5562,2023-04-05 13:39:52,12226,bbq_ckn_m,1
5562,2023-04-05 13:39:52,12227,pepperoni_s,1
5562,2023-04-05 13:39:52,12228,super_supreme_l,1
5562,2023-04-05 13:39:52,12229,thai_ckn_l,1
5563,2023-04-05 13:58:04,12230,big_meat_s,1
5564,2023-04-05 13:59:22,12231,bulgogi_l,1
5564,2023-04-05 13:59:22,12232,five_cheese_m,1
5564,2023-04-05 13:59:22,12233,thai_ckn_m,1
5565,2023-04-05 14:05:26,12234,bbq_ckn_m,1
5566,2023-04-05 14:12:09,12235,classic_dlx_m,1
5566,2023-04-05 14:12:09,12236,potato_s,2
5566,2023-04-05 14:12:09,12237,super_supreme_s,1
5567,2023-04-05 14:41:29,12238,super_supreme_l,1
5568,2023-04-05 14:58:56,12239,classic_dlx_s,1
5569,2023-04-05 15:11:01,12240,bulgogi_s,1
5570,2023-04-05 15:12:18,12241,hawaiian_m,1
5571,2023-04-05 15:35:16,12242,thai_ckn_l,1
5572,2023-04-05 15:42:42,12243,five_cheese_m,2
5572,2023-04-05 15:42:42,12244,pepperoni_l,2
5573,2023-04-05 15:54:54,12245,bulgogi_l,1
5573,2023-04-05 15:54:54,12246,classic_dlx_s,1
5574,2023-04-05 16:13:54,12247,hawaiian_s,1
5574,2023-04-05 16:13:54,12248,super_supreme_m,1
5575,2023-04-05 16:19:31,12249,big_meat_l,1
5575,2023-04-05 16:19:31,12250,spin_pesto_s,1
5576,2023-04-05 16:25:02,12251,big_meat_s,1
5576,2023-04-05 16:25:02,12252,pepperoni_s,1
5577,2023-04-05 16:25:54,12253,five_cheese_l,1
5577,2023-04-05 16:25:54,12254,hawaiian_m,1
5577,2023-04-05 16:25:54,12255,super_supreme_s,1
5578,2023-04-05 16:38:26,12256,classic_dlx_s,1
5579,2023-04-05 17:22:22,12257,bbq_ckn_m,1
5579,2023-04-05 17:22:22,12258,bulgogi_m,1
5579,2023-04-05 17:22:22,12259,classic_dlx_l,1
5579,2023-04-05 17:22:22,12260,classic_dlx_s,1
5579,2023-04-05 17:22:22,12261,five_cheese_l,1
5579,2023-04-05 17:22:22,12262,green_garden_s,1
5579,2023-04-05 17:22:22,12263,hawaiian_m,1
5579,2023-04-05 17:22:22,12264,hawaiian_s,1
5579,2023-04-05 17:22:22,12265,potato_l,1
5579,2023-04-05 17:22:22,12266,potato_m,1
5579,2023-04-05 17:22:22,12267,spin_pesto_l,2
5579,2023-04-05 17:22:22,12268,spin_pesto_s,1
5579,2023-04-05 17:22:22,12269,thai_ckn_m,1
5579,2023-04-05 17:22:22,12270,thai_ckn_s,1
5580,2023-04-05 17:23:17,12271,bbq_ckn_s,2
5580,2023-04-05 17:23:17,12272,big_meat_s,2
5580,2023-04-05 17:23:17,12273,classic_dlx_s,2
5580,2023-04-05 17:23:17,12274,pepperoni_l,3
5580,2023-04-05 17:23:17,12275,prsc_rucola_m,1
5581,2023-04-05 17:34:22,12276,bulgogi_l,1
5581,2023-04-05 17:34:22,12277,five_cheese_m,2
5582,2023-04-05 17:35:33,12278,five_cheese_l,1
5582,2023-04-05 17:35:33,12279,hawaiian_s,1
5583,2023-04-05 17:39:42,12280,super_supreme_l,1
5584,2023-04-05 17:56:07,12281,thai_ckn_m,1
5585,2023-04-05 17:58:34,12282,pepperoni_m,2
5585,2023-04-05 17:58:34,12283,thai_ckn_l,1
5586,2023-04-05 18:05:33,12284,five_cheese_m,1
5586,2023-04-05 18:05:33,12285,five_cheese_s,1
5586,2023-04-05 18:05:33,12286,hawaiian_l,1
5586,2023-04-05 18:05:33,12287,hawaiian_s,1
5587,2023-04-05 18:16:13,12288,big_meat_m,1
5587,2023-04-05 18:16:13,12289,classic_dlx_s,1
5587,2023-04-05 18:16:13,12290,hawaiian_s,1
5588,2023-04-05 18:35:42,12291,hawaiian_l,1
